SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
513528,GLITTEK GRANITES LTD.,Active,X,5.00,INE741B01027,Other Construction Materials,GLITTEKG,Equity,https://www.bseindia.com/stock-share-price/glittek-granites-ltd/glittekg/513528/,Glittek Granites Ltd.,9.86
513530,STELCO STRIPS LTD.,Delisted,XT,10.00,INE308D01013,,STELCOST,Equity,https://www.bseindia.com/stock-share-price/stelco-strips-ltd/stelcost/513530/,Stelco Strips Ltd.,3.68
513532,PRADEEP METALS LTD.,Active,X,10.00,INE770A01010,Auto Components & Equipments,PRADPME,Equity,https://www.bseindia.com/stock-share-price/pradeep-metals-ltd/pradpme/513532/,Pradeep Metals Ltd.,376.66
513534,VARDHMAN INDUSTRIES LTD.-$,Delisted,X,10.00,INE458E01014,,VARDHINDQ,Equity,https://www.bseindia.com/stock-share-price/vardhman-industries-ltd/vardhindq/513534/,Vardhman Industries Ltd,1.20
513536,Gujarat Natural Resources Limited,Active,XT,10.00,INE207H01018,Oil Exploration & Production,GNRL,Equity,https://www.bseindia.com/stock-share-price/gujarat-natural-resources-limited/gnrl/513536/,Gujarat Natural Resources Limited,175.59
513540,TAMILNADU STEEL TUBES LTD.,Active,P,10.00,INE176E01012,Iron & Steel Products,TNSTLTU,Equity,https://www.bseindia.com/stock-share-price/tamilnadu-steel-tubes-ltd/tnstltu/513540/,Tamilnadu Steel Tubes Ltd.,9.15
513542,JAY IRON & STEELS INDUSTRIES LTD.,Delisted,Z,10.00,INE986E01014,,JAYIRST,Equity,https://www.bseindia.com/stock-share-price/jay-iron--steels-industries-ltd/jayirst/513542/,Jay Iron & Steels Industries Ltd,
513544,MARDIA SAMYOUNG CAPILLARY TUBES COMPANY LTD.,Suspended,Z,10.00,INE277E01026,Copper,MSCTC,Equity,https://www.bseindia.com/stock-share-price/mardia-samyoung-capillary-tubes-company-ltd/msctc/513544/,Mardia Samyoung Capillary Tubes Co.,1.58
513548,SHARDA ISPAT LTD.,Active,XT,10.00,INE385M01012,Iron & Steel Products,SHRDAIS,Equity,https://www.bseindia.com/stock-share-price/sharda-ispat-ltd/shrdais/513548/,Sharda Ispat Ltd.,131.84
513554,MAHAMAYA STEEL INDUSTRIES LTD.,Active,B,10.00,INE451L01014,Iron & Steel Products,MAHASTEEL,Equity,https://www.bseindia.com/stock-share-price/mahamaya-steel-industries-ltd/mahasteel/513554/,Mahamaya Steel Industries Limited,180.22
513556,SPEARHEAD METALS & ALLOYS LTD.,Delisted,Z,10.00,NA,,SERHDMT,Equity,https://www.bseindia.com/stock-share-price/spearhead-metals--alloys-ltd/serhdmt/513556/,Spearhead Metals & Alloys Ltd.,
513558,REAL STRIPS LTD.-$,Delisted,XT,10.00,INE183B01014,Iron & Steel Products,REALSTR,Equity,https://www.bseindia.com/stock-share-price/real-strips-ltd/realstr/513558/,Real Strips Ltd.,5.14
513562,VIRAJ ALLOYS LTD.,Delisted,Z,10.00,,,VIRAJAL,Equity,https://www.bseindia.com/stock-share-price/viraj-alloys-ltd/virajal/513562/,Viraj Alloys Ltd.,
513564,MITHILA STEEL INDUSTRIES LTD.,Delisted,Z,10.00,NA,,MITHIMJ,Equity,https://www.bseindia.com/stock-share-price/mithila-steel-industries-ltd/mithimj/513564/,Mithila Steel Industries Ltd.,
513566,NOVA IRON & STEEL LTD.,Active,XT,10.00,INE608C01026,Iron & Steel Products,NOVIS,Equity,https://www.bseindia.com/stock-share-price/nova-iron--steel-ltd/novis/513566/,Nova Iron & Steel Ltd.,118.03
513568,RATHI INDUSTRIES LTD.,Delisted,Z,10.00,NA,,RATHIMJ,Equity,https://www.bseindia.com/stock-share-price/rathi-industries-ltd/rathimj/513568/,Rathi Industries Ltd.,
513573,VISHWAS STEELS LTD.,Delisted,XD,10.00,INE014C01019,,VISHWAST,Equity,https://www.bseindia.com/stock-share-price/vishwas-steels-ltd/vishwast/513573/,Vishwas Steels Ltd.,1.01
513575,Sterling Powergensys Limited,Active,XT,10.00,INE067E01013,Industrial Products,STERPOW,Equity,https://www.bseindia.com/stock-share-price/sterling-powergensys-limited/sterpow/513575/,Sterling Powergensys Limited,9.58
513577,MID WEST IRON AND STEEL CO.LTD.,Delisted,Z,10.00,NA,,MIDWEIR,Equity,https://www.bseindia.com/stock-share-price/mid-west-iron-and-steel-coltd/midweir/513577/,Mid West Iron And Steel Co. Ltd.,
513579,FOUNDRY FUEL PRODUCTS LTD.,Active,Z,10.00,INE617C01027,Coal,FFPL,Equity,https://www.bseindia.com/stock-share-price/foundry-fuel-products-ltd/ffpl/513579/,Foundry Fuel Products Ltd.,4.17
513583,SB & T INTERNATIONAL LTD.,Delisted,Z,10.00,INE465B01015,,SB&TINTL,Equity,https://www.bseindia.com/stock-share-price/sb--t-international-ltd/sbtintl/513583/,S.B.& T.International Ltd.,2.41
513593,STANDARD CHROME LTD.,Delisted,Z,10.00,INE715E01017,,STACH,Equity,https://www.bseindia.com/stock-share-price/standard-chrome-ltd/stach/513593/,Standard Chrome Ltd.,
513595,GLEITLAGER (INDIA) LTD.,Delisted,XD,10.00,INE190C01017,,GLEITLAI,Equity,https://www.bseindia.com/stock-share-price/gleitlager-(india)-ltd/gleitlai/513595/,Gleitlager (India) Ltd.,0.59
513597,SURANA INDUSTRIES LTD.,Delisted,Z,10.00,INE659D01019,,SURANAIND,Equity,https://www.bseindia.com/stock-share-price/surana-industries-ltd/suranaind/513597/,Surana Industries Ltd.,7.08
513599,HINDUSTAN COPPER LTD.,Active,A,5.00,INE531E01026,Copper,HINDCOPPER,Equity,https://www.bseindia.com/stock-share-price/hindustan-copper-ltd/hindcopper/513599/,Hindustan Copper Ltd.,25872.73
513601,MALHOTRA STEEL INDUSTRIES LTD.,Delisted,P,10.00,NA,,MALHOST,Equity,https://www.bseindia.com/stock-share-price/malhotra-steel-industries-ltd/malhost/513601/,Malhotra Steel Industries Ltd.,
513603,MOIRA WIRES LTD.,Delisted,Z,10.00,NA,,MORWIRE,Equity,https://www.bseindia.com/stock-share-price/moira-wires-ltd/morwire/513603/,Moira Wires Ltd.,
513605,Srikalahasthi Pipes Limited,Delisted,B,10.00,INE943C01027,Iron & Steel Products,SRIPIPES,Equity,https://www.bseindia.com/stock-share-price/srikalahasthi-pipes-limited/sripipes/513605/,Srikalahasthi Pipes Limited,939.34
513609,SRI VASAVI INDUSTRIES LTD.,Delisted,XD,10.00,INE634E01010,,SRIVASAV,Equity,https://www.bseindia.com/stock-share-price/sri-vasavi-industries-ltd/srivasav/513609/,Sri Vasavi Industries Ltd.,10.63
513611,PITHAMPUR STEELS LTD.,Delisted,Z,10.00,INE077H01015,,PITHMST,Equity,https://www.bseindia.com/stock-share-price/pithampur-steels-ltd/pithmst/513611/,Pithampur Steels Ltd.,0.32
513613,Presha Metallurgical Ltd.,Delisted,XT,10.00,INE908L01013,Industrial Minerals,PRESHAMET,Equity,https://www.bseindia.com/stock-share-price/presha-metallurgical-ltd/preshamet/513613/,Presha Metallurgical Ltd,55.66
513615,SHIVALIK LOHA MILLS LTD.,Delisted,Z,10.00,NA,,SHIVLOH,Equity,https://www.bseindia.com/stock-share-price/shivalik-loha-mills-ltd/shivloh/513615/,Shivalik Loha Mills ltd.,
513617,INLAC GRANSTON LTD.,Delisted,P,10.00,NA,,INLACGR,Equity,https://www.bseindia.com/stock-share-price/inlac-granston-ltd/inlacgr/513617/,Inlac Granston Ltd.,6.38
513621,GLOBAL ARYA INDUSTRIES LTD.,Delisted,Z,10.00,NA,,GLOARYA,Equity,https://www.bseindia.com/stock-share-price/global-arya-industries-ltd/gloarya/513621/,Global Arya Industries Ltd.,
513623,SMELTERS (INDIA) LTD.,Delisted,Z,10.00,NA,,SMELTER,Equity,https://www.bseindia.com/stock-share-price/smelters-(india)-ltd/smelter/513623/,Smelters (India) Ltd.,
513625,KUSUM IRON & STEEL LTD.,Delisted,P,10.00,INE397E01014,,KUSIS,Equity,https://www.bseindia.com/stock-share-price/kusum-iron--steel-ltd/kusis/513625/,Kusum Iron & Steel Ltd,
513627,KRISHNA FERRO PRODUCTS LTD.,Delisted,Z,10.00,INE218L01017,,KRISFEP,Equity,https://www.bseindia.com/stock-share-price/krishna-ferro-products-ltd/krisfep/513627/,Krishna Ferro Products Ltd.,1.01
513629,TULSYAN NEC LTD.-$,Active,XT,10.00,INE463D01016,Iron & Steel Products,TULSYAN,Equity,https://www.bseindia.com/stock-share-price/tulsyan-nec-ltd/tulsyan/513629/,Tulsyan NEC Ltd,158.08
513630,RAJESH MALLEABLES LTD.,Delisted,ZP,10.00,,,RAJMALL,Equity,https://www.bseindia.com/stock-share-price/rajesh-malleables-ltd/rajmall/513630/,Rajesh Malleables Ltd,0.62
513632,DHAR INDUSTRIES LTD.,Delisted,Z,10.00,NA,,DHARIND,Equity,https://www.bseindia.com/stock-share-price/dhar-industries-ltd/dharind/513632/,Dhar Industries Ltd.,
513634,PAN AUTO LTD.,Delisted,P,10.00,NA,,PANAUTO,Equity,https://www.bseindia.com/stock-share-price/pan-auto-ltd/panauto/513634/,Pan Auto Ltd.,
513636,TALAVADI ROCK & MINERAL PRODUCTS LTD.,Delisted,Z,10.00,NA,,TALVROC,Equity,https://www.bseindia.com/stock-share-price/talavadi-rock--mineral-products-ltd/talvroc/513636/,Talavadi RocK & Mineral Products Lt,
513638,NATURAL STONE EXPORTS LTD.,Delisted,P,10.00,INE893G01017,,NATUSTO,Equity,https://www.bseindia.com/stock-share-price/natural-stone-exports-ltd/natusto/513638/,Natural Stone Exports Ltd.,
513640,H.J.S.STONES LTD.,Delisted,Z,10.00,NA,,HJSSTON,Equity,https://www.bseindia.com/stock-share-price/hjsstones-ltd/hjsston/513640/,H.J.S.Stones Ltd.,
513642,AXEL POLYMERS LTD.,Active,XT,10.00,INE197C01012,Plastic Products - Industrial,AXELPOLY,Equity,https://www.bseindia.com/stock-share-price/axel-polymers-ltd/axelpoly/513642/,Axel Polymers Ltd.,49.66
513644,BALAJI STEEL TUBES AND PIPES LTD.,Delisted,Z,10.00,NA,,BALAJST,Equity,https://www.bseindia.com/stock-share-price/balaji-steel-tubes-and-pipes-ltd/balajst/513644/,Balaji Steel Tubes And Pipes Ltd,
513646,DEWAN STEELS LTD.,Delisted,Z,10.00,NA,,DEWNSTL,Equity,https://www.bseindia.com/stock-share-price/dewan-steels-ltd/dewnstl/513646/,Dewan Steels Ltd.,
513648,MARG PROJECTS AND INFRASTRUCTURE LTD.,Suspended,Z,10.00,INE942E01017,Diversified Commercial Services,MARGPROIN,Equity,https://www.bseindia.com/stock-share-price/marg-projects-and-infrastructure-ltd/margproin/513648/,Marg Projects and Infrastructure Limited,5.99
513650,CENTURY SHEET METALS (INDIA) LTD.,Delisted,Z,10.00,NA,,CENTSHT,Equity,https://www.bseindia.com/stock-share-price/century-sheet-metals-(india)-ltd/centsht/513650/,Century Sheet Metals (India) Ltd.,
513652,MIDEAST INTEGRATED STEELS LTD.,Delisted,Z,10.00,NA,,MIDEINT,Equity,https://www.bseindia.com/stock-share-price/mideast-integrated-steels-ltd/mideint/513652/,Mideast Integrated Steels Ltd.,
513683,NLC India Ltd,Active,A,10.00,INE589A01014,Power Generation,NLCINDIA,Equity,https://www.bseindia.com/stock-share-price/nlc-india-ltd/nlcindia/513683/,NLC India Limited,32669.16
513685,MULTI-ARC INDIA LTD.-$,Delisted,XD,10.00,INE399B01016,,MULTIARC,Equity,https://www.bseindia.com/stock-share-price/multi-arc-india-ltd/multiarc/513685/,Multi Arc India Ltd.,5.42
513687,SPECTRA INDUSTRIES LTD.,Active,XT,10.00,INE848B01012,Auto Components & Equipments,SPECTRA,Equity,https://www.bseindia.com/stock-share-price/spectra-industries-ltd/spectra/513687/,Spectra Industries Ltd.,3.90
513691,JMT AUTO LTD.,Delisted,Z,1.00,INE988E01036,Auto Components & Equipments,JMTAUTOLTD,Equity,https://www.bseindia.com/stock-share-price/jmt-auto-ltd/jmtautoltd/513691/,JMT Auto Ltd,68.02
513693,KIC METALIKS LTD.,Active,X,2.00,INE434C01027,Iron & Steel,KAJARIR,Equity,https://www.bseindia.com/stock-share-price/kic-metaliks-ltd/kajarir/513693/,KIC Metaliks Ltd.,198.07
513695,SIDDHI VINAYAK METAL COMPANY LTD.,Delisted,P,10.00,NA,,SIDVIME,Equity,https://www.bseindia.com/stock-share-price/siddhi-vinayak-metal-company-ltd/sidvime/513695/,Siddhi Vinayak Metal Company Ltd.,
513697,SINGH ALLOYS & STEEL LTD.,Delisted,Z,10.00,NA,,SINGALLDM,Equity,https://www.bseindia.com/stock-share-price/singh-alloys--steel-ltd/singalldm/513697/,Singh Alloys & Steel ltd.,
513699,SOLID STONE COMPANY LTD.,Active,XT,10.00,INE584G01012,Other Construction Materials,SOLIDSTON,Equity,https://www.bseindia.com/stock-share-price/solid-stone-company-ltd/solidston/513699/,Solid Stone Company Ltd.,18.19
513701,AACHAL ALLOYS LTD.,Delisted,Z,10.00,NA,,AACHALL,Equity,https://www.bseindia.com/stock-share-price/aachal-alloys-ltd/aachall/513701/,Aachal Alloys Ltd.,
513703,KUMAR WIRE CLOTH MANUFACTURING COMPANY LTD.,Delisted,Z,10.00,INE840A01011,Other Textile Products,KUMARWI,Equity,https://www.bseindia.com/stock-share-price/kumar-wire-cloth-manufacturing-company-ltd/kumarwi/513703/,Kumar Wire Cloth Manufacturing Co.,11.25
513705,VARDHAMAN WIRES & POLYMERS LTD.,Delisted,Z,10.00,INE157G01017,,VARDWIR,Equity,https://www.bseindia.com/stock-share-price/vardhaman-wires--polymers-ltd/vardwir/513705/,Vardhaman Wires & Polymers Ltd.,
513707,MARDIA STEEL LTD.,Delisted,B,10.00,INE439D01016,,MARDIAST,Equity,https://www.bseindia.com/stock-share-price/mardia-steel-ltd/mardiast/513707/,Mardia Steel Ltd.,3.84
513709,SHILP GRAVURES LTD.-$,Active,XT,10.00,INE960A01017,Aluminium- Copper & Zinc Products,SHILGRAVQ,Equity,https://www.bseindia.com/stock-share-price/shilp-gravures-ltd/shilgravq/513709/,Shilp Gravures Ltd.,109.16
513711,KITTI STEELS LTD.,Delisted,Z,10.00,NA,,KITTIST,Equity,https://www.bseindia.com/stock-share-price/kitti-steels-ltd/kittist/513711/,Kitti Steels Ltd.,
513713,White Organic Agro Ltd,Active,X,10.00,INE146C01019,Other Agricultural Products,WHITEORG,Equity,https://www.bseindia.com/stock-share-price/white-organic-agro-ltd/whiteorg/513713/,White Organic Agro Limited,35.56
513715,VALLEY ABRASIVES LTD.,Delisted,P,10.00,INE904E01017,,VALLYAB,Equity,https://www.bseindia.com/stock-share-price/valley-abrasives-ltd/vallyab/513715/,Valley Abresives Ltd.,
513717,SAROVAR METALLWERKE INDUSTRIES LTD.,Delisted,Z,10.00,,,SAROMET,Equity,https://www.bseindia.com/stock-share-price/sarovar-metallwerke-industries-ltd/saromet/513717/,Sarovar Metallwerke Industries Ltd.,
513721,MFS INTERCORP LTD.,Active,Z,10.00,INE614F01019,Iron & Steel Products,MFSINTRCRP,Equity,https://www.bseindia.com/stock-share-price/mfs-intercorp-ltd/mfsintrcrp/513721/,MFS Intercorp Limited,5.15
513723,HG Industries Ltd-$,Suspended,XT,5.00,INE464C01024,Other Construction Materials,HGIND,Equity,https://www.bseindia.com/stock-share-price/hg-industries-ltd/hgind/513723/,HG INDUSTRIES LIMITED,128.81
513725,C.V.STEELS LTD.,Delisted,Z,10.00,NA,,CVSTEEL,Equity,https://www.bseindia.com/stock-share-price/cvsteels-ltd/cvsteel/513725/,C.V.Steels Ltd.,
513727,RANJEEV ALLOYS LTD.,Delisted,Z,10.00,INE478F01019,,RANJEEV,Equity,https://www.bseindia.com/stock-share-price/ranjeev-alloys-ltd/ranjeev/513727/,Ranjeev Alloys Ltd.,0.50
513729,ARO GRANITE INDUSTRIES LTD.-$,Active,T,10.00,INE210C01013,Granites & Marbles,AROGRANITE,Equity,https://www.bseindia.com/stock-share-price/aro-granite-industries-ltd/arogranite/513729/,Aro Granite Industries Ltd.,91.65
513731,J.G.FOUNDRY LTD.,Delisted,Z,10.00,NA,,JGFOUMT,Equity,https://www.bseindia.com/stock-share-price/jgfoundry-ltd/jgfoumt/513731/,J.G.Foundry Limited.,
513733,SHREE POMANI METALS & ALLOYS LTD.,Delisted,P,10.00,NA,,SHPOMMT,Equity,https://www.bseindia.com/stock-share-price/shree-pomani-metals--alloys-ltd/shpommt/513733/,Shree Pomani Metals & Alloys Ltd.,
514010,HIMACHAL FIBRES LTD.,Active,XT,1.00,INE723D01021,Other Textile Products,HIMFIBP,Equity,https://www.bseindia.com/stock-share-price/himachal-fibres-ltd/himfibp/514010/,"Himachal Fibres Ltd.,",319.04
514012,GUJARAT FILAMENTS LTD.,Delisted,P,10.00,NA,,GUJFILA,Equity,https://www.bseindia.com/stock-share-price/gujarat-filaments-ltd/gujfila/514012/,"Gujarat Filaments Ltd.,",
514017,PARASRAMPURIA SYNTHETICS LTD.,Delisted,P,10.00,NA,,PRSRSYN-B,Equity,https://www.bseindia.com/stock-share-price/parasrampuria-synthetics-ltd/prsrsyn-b/514017/,"Parasrampuria Synthetics Ltd.,",
514026,BINDAL TEXTILE MILLS LTD.,Delisted,Z,10.00,NA,,BINDLTX,Equity,https://www.bseindia.com/stock-share-price/bindal-textile-mills-ltd/bindltx/514026/,"Bindal Textile Mills Ltd.,",
514028,RAJKAMAL SYNTHETICS LTD.,Active,X,10.00,INE376L01013,Other Textile Products,RAJKSYN,Equity,https://www.bseindia.com/stock-share-price/rajkamal-synthetics-ltd/rajksyn/514028/,Rajkamal Synthetics Ltd.,16.25
514030,DEEPAK SPINNERS LTD.-$,Active,X,10.00,INE272C01013,Other Textile Products,DEEPAKSP,Equity,https://www.bseindia.com/stock-share-price/deepak-spinners-ltd/deepaksp/514030/,"Deepak Spinners Ltd.,",225.82
514032,SHARDA TEXTILE MILLS (INDIA) LTD.,Delisted,Z,10.00,NA,,SHRDATX,Equity,https://www.bseindia.com/stock-share-price/sharda-textile-mills-(india)-ltd/shrdatx/514032/,"Sharda Textile Mills (India) Ltd.,",
514034,JBF INDUSTRIES LTD.,Suspended,Z,10.00,INE187A01017,Petrochemicals,JBFIND,Equity,https://www.bseindia.com/stock-share-price/jbf-industries-ltd/jbfind/514034/,"JBF Industries Ltd.,",36.19
514036,LOYAL TEXTILE MILLS LTD.-$,Active,B,10.00,INE970D01010,Other Textile Products,LOYALTEX,Equity,https://www.bseindia.com/stock-share-price/loyal-textile-mills-ltd/loyaltex/514036/,Loyal Textiles Mills Ltd,326.56
514039,AKC SYNTHETICS LTD.,Delisted,Z,10.00,NA,,AKCSYNT,Equity,https://www.bseindia.com/stock-share-price/akc-synthetics-ltd/akcsynt/514039/,"AKC Synthetics Ltd.,",
514040,PARASRAMPURIA INDUSTRIES LTD.,Delisted,P,10.00,NA,,PRSRIND,Equity,https://www.bseindia.com/stock-share-price/parasrampuria-industries-ltd/prsrind/514040/,Parasrampuria Industries Ltd.,2.23
514043,HIMATSINGKA SEIDE LTD.,Active,B,5.00,INE049A01027,Other Textile Products,HIMATSEIDE,Equity,https://www.bseindia.com/stock-share-price/himatsingka-seide-ltd/himatseide/514043/,"Himatsingka Seide Ltd.,",1692.48
514045,BSL LTD.,Active,B,10.00,INE594B01012,Other Textile Products,BSL,Equity,https://www.bseindia.com/stock-share-price/bsl-ltd/bsl/514045/,"BSL Ltd.,",219.74
514055,ADHUNIK SYNTHETICS LTD.,Delisted,P,10.00,NA,,ADHUSYN,Equity,https://www.bseindia.com/stock-share-price/adhunik-synthetics-ltd/adhusyn/514055/,Adhunik Synthetics Ltd,
514060,Markobenz Ventures Ltd,Active,ZP,10.00,INE229N01010,Other Textile Products,MARKOBENZ,Equity,https://www.bseindia.com/stock-share-price/markobenz-ventures-ltd/markobenz/514060/,MARKOBENZ VENTURES LIMITED,30.75
514063,TRIMURTI SYNTHETICS LTD.,Delisted,Z,10.00,NA,,TRIMSYN,Equity,https://www.bseindia.com/stock-share-price/trimurti-synthetics-ltd/trimsyn/514063/,"Trimurti Synthetics Ltd.,",
514073,RAJASTHAN POLYESTERS LTD.,Delisted,XD,10.00,INE702B01011,,RAJPOLY,Equity,https://www.bseindia.com/stock-share-price/rajasthan-polyesters-ltd/rajpoly/514073/,"Rajasthan Polyesters Ltd.,",2.42
514078,KRIMPEX SYNTHETICS LTD.,Delisted,Z,10.00,NA,,KRIMPEX,Equity,https://www.bseindia.com/stock-share-price/krimpex-synthetics-ltd/krimpex/514078/,"Krimpex Synthetics Ltd.,",
514087,PBM POLYTEX LTD.-$,Active,X,10.00,INE501F01018,Other Textile Products,PBMPOLY,Equity,https://www.bseindia.com/stock-share-price/pbm-polytex-ltd/pbmpoly/514087/,"P.B.M. Polytex Ltd.,",66.04
514108,FUSION POLYMER LTD.,Delisted,Z,10.00,NA,,FUSPOLY,Equity,https://www.bseindia.com/stock-share-price/fusion-polymer-ltd/fuspoly/514108/,"Fusion Polymer Ltd.,",
514113,ADINATH TEXTILES LTD.,Active,XT,10.00,INE207C01019,Other Textile Products,ADINATH,Equity,https://www.bseindia.com/stock-share-price/adinath-textiles-ltd/adinath/514113/,"Adinath Textiles Ltd.,",20.48
514114,OASIS TEXTILES LTD.,Delisted,P,10.00,INE181W01014,,OASISTEX,Equity,https://www.bseindia.com/stock-share-price/oasis-textiles-ltd/oasistex/514114/,Oasis Textiles Ltd,
514116,GUPTA SYNTHETICS LTD.,Suspended,Z,10.00,INE957D01017,Other Textile Products,GUPTSYN,Equity,https://www.bseindia.com/stock-share-price/gupta-synthetics-ltd/guptsyn/514116/,"Gupta Synthetics Ltd.,",1.82
514118,ESKAY K'N'IT (INDIA) LTD.,Suspended,Z,1.00,INE220A01032,Other Textile Products,ESKAY,Equity,https://www.bseindia.com/stock-share-price/eskay-knit-(india)-ltd/eskay/514118/,Eskay K'n'IT (India) Ltd,5.90
514122,ARIHANT COTSYN LTD.,Delisted,Z,10.00,INE925B01018,,ARIHANTCOT,Equity,https://www.bseindia.com/stock-share-price/arihant-cotsyn-ltd/arihantcot/514122/,"Arihant Cotsyn Ltd.,",
514128,KONARK SYNTHETIC LTD.,Active,X,10.00,INE517D01019,Other Textile Products,KONARKSY,Equity,https://www.bseindia.com/stock-share-price/konark-synthetic-ltd/konarksy/514128/,Konark Synthetics  Ltd,9.73
514134,ARYAN FINEFAB LTD.,Delisted,Z,10.00,NA,,ARYNFFB-B,Equity,https://www.bseindia.com/stock-share-price/aryan-finefab-ltd/arynffb-b/514134/,"Aryan Finefab, Ltd.,",
514138,SURYALATA SPINNING MILLS LTD.-$,Active,XT,10.00,INE132C01027,Other Textile Products,SURYALA,Equity,https://www.bseindia.com/stock-share-price/suryalata-spinning-mills-ltd/suryala/514138/,"Suryalata Spinning Mills Ltd.,",210.79
514140,SURYAVANSHI SPINNING MILLS LTD.-$,Active,X,10.00,INE431C01023,Other Textile Products,SURYVANSP,Equity,https://www.bseindia.com/stock-share-price/suryavanshi-spinning-mills-ltd/suryvansp/514140/,"Suryavanshi Spinning Mills Ltd.,",14.19
514142,T T LTD.-$,Active,B,10.00,INE592B01016,Other Textile Products,TTL,Equity,https://www.bseindia.com/stock-share-price/t-t-ltd/ttl/514142/,T T Ltd,243.01
514144,UNIWORTH LTD.,Suspended,XT,10.00,INE207A01013,Other Textile Products,UNIWORTH,Equity,https://www.bseindia.com/stock-share-price/uniworth-ltd/uniworth/514144/,"Uniworth Ltd.,",3.09
514146,LAKSHMI SYNTHETIC MACHINERY MFRS.LTD.,Delisted,Z,10.00,NA,,LKSHSYN-B,Equity,https://www.bseindia.com/stock-share-price/lakshmi-synthetic-machinery-mfrsltd/lkshsyn-b/514146/,Lakshmi Synthetic Machinery Mfrs. L,3.80
514152,SHAMKEN MULTIFAB LTD.,Delisted,XT,10.00,INE565B01012,,SHAMKMUL,Equity,https://www.bseindia.com/stock-share-price/shamken-multifab-ltd/shamkmul/514152/,"Shamken Multifab Ltd.,",2.58
514156,VEE KAY FIBRES LTD.,Delisted,Z,10.00,NA,,VKAYFIBDM,Equity,https://www.bseindia.com/stock-share-price/vee-kay-fibres-ltd/vkayfibdm/514156/,"Vee kay Fibres Ltd.,",
514160,MAHENDRA PETROCHEMICALS LTD.,Delisted,P,10.00,INE452H01010,,MAHENPET,Equity,https://www.bseindia.com/stock-share-price/mahendra-petrochemicals-ltd/mahenpet/514160/,Mahendra Petrochemicals Ltd.,5.71
514162,Welspun Living Ltd,Active,A,1.00,INE192B01031,Other Textile Products,WELSPUNLIV,Equity,https://www.bseindia.com/stock-share-price/welspun-living-ltd/welspunliv/514162/,WELSPUN LIVING LIMITED,15179.65
514165,INDIAN ACRYLICS LTD.,Active,X,10.00,INE862B01013,Petrochemicals,INDIANACRY,Equity,https://www.bseindia.com/stock-share-price/indian-acrylics-ltd/indianacry/514165/,Indian Acrylics Ltd,222.88
514167,GANESHA ECOSPHERE LTD.,Active,A,10.00,INE845D01014,Other Textile Products,GANECOS,Equity,https://www.bseindia.com/stock-share-price/ganesha-ecosphere-ltd/ganecos/514167/,Ganesha Ecosphere Limited,2124.22
514169,VISAKA INDUSTRIES LTD.,Delisted,Z,10.00,NA,,VIKASAS,Equity,https://www.bseindia.com/stock-share-price/visaka-industries-ltd/vikasas/514169/,"Visaka Industries Ltd.,",
514171,CEETA INDUSTRIES LTD.,Active,XT,1.00,INE760J01012,Packaged Foods,CEETAIN,Equity,https://www.bseindia.com/stock-share-price/ceeta-industries-ltd/ceetain/514171/,Ceeta Industries Ltd.,48.58
514175,VARDHMAN POLYTEX LTD.,Active,T,10.00,INE835A01011,Other Textile Products,VARDMNPOLY,Equity,https://www.bseindia.com/stock-share-price/vardhman-polytex-ltd/vardmnpoly/514175/,"Vardhman Polytex Ltd.,",163.06
514177,RISHAB SPECIAL YARNS LTD.,Suspended,P,10.00,INE351D01013,Other Textile Products,RISHYRN,Equity,https://www.bseindia.com/stock-share-price/rishab-special-yarns-ltd/rishyrn/514177/,Rishabh Special Yarns Ltd,27.40
