tradingsymbol,noBlockDeals,bulkBlockDeals,marketDeptOrderBook.totalBuyQuantity,marketDeptOrderBook.totalSellQuantity,marketDeptOrderBook.bid,marketDeptOrderBook.ask,marketDeptOrderBook.tradeInfo.totalTradedVolume,marketDeptOrderBook.tradeInfo.totalTradedValue,marketDeptOrderBook.tradeInfo.totalMarketCap,marketDeptOrderBook.tradeInfo.ffmc,marketDeptOrderBook.tradeInfo.impactCost,marketDeptOrderBook.tradeInfo.cmDailyVolatility,marketDeptOrderBook.tradeInfo.cmAnnualVolatility,marketDeptOrderBook.valueAtRisk.securityVar,marketDeptOrderBook.valueAtRisk.indexVar,marketDeptOrderBook.valueAtRisk.varMargin,marketDeptOrderBook.valueAtRisk.extremeLossMargin,marketDeptOrderBook.valueAtRisk.adhocMargin,marketDeptOrderBook.valueAtRisk.applicableMargin,securityWiseDP.quantityTraded,securityWiseDP.deliveryQuantity,securityWiseDP.deliveryToTradedQuantity,securityWiseDP.seriesRemarks,securityWiseDP.secWiseDelPosDate,info.symbol,info.companyName,info.industry,info.activeSeries,info.debtSeries,info.tempSuspendedSeries,info.isFNOSec,info.isCASec,info.isSLBSec,info.isDebtSec,info.isSuspended,info.isETFSec,info.isDelisted,info.isin,info.isTop10,info.identifier,metadata.series,metadata.symbol,metadata.isin,metadata.status,metadata.listingDate,metadata.industry,metadata.lastUpdateTime,metadata.pdSectorPe,metadata.pdSymbolPe,metadata.pdSectorInd,securityInfo.boardStatus,securityInfo.tradingStatus,securityInfo.tradingSegment,securityInfo.sessionNo,securityInfo.slb,securityInfo.classOfShare,securityInfo.derivatives,securityInfo.surveillance.surv,securityInfo.surveillance.desc,securityInfo.faceValue,securityInfo.issuedSize,sddDetails.SDDAuditor,sddDetails.SDDStatus,priceInfo.lastPrice,priceInfo.change,priceInfo.pChange,priceInfo.previousClose,priceInfo.open,priceInfo.close,priceInfo.vwap,priceInfo.lowerCP,priceInfo.upperCP,priceInfo.pPriceBand,priceInfo.basePrice,priceInfo.intraDayHighLow.min,priceInfo.intraDayHighLow.max,priceInfo.intraDayHighLow.value,priceInfo.weekHighLow.min,priceInfo.weekHighLow.minDate,priceInfo.weekHighLow.max,priceInfo.weekHighLow.maxDate,priceInfo.weekHighLow.value,priceInfo.iNavValue,priceInfo.checkINAV,industryInfo.macro,industryInfo.sector,industryInfo.industry,industryInfo.basicIndustry,preOpenMarket.preopen,preOpenMarket.ato.buy,preOpenMarket.ato.sell,preOpenMarket.IEP,preOpenMarket.totalTradedVolume,preOpenMarket.finalPrice,preOpenMarket.finalQuantity,preOpenMarket.lastUpdateTime,preOpenMarket.totalBuyQuantity,preOpenMarket.totalSellQuantity,preOpenMarket.atoBuyQty,preOpenMarket.atoSellQty
SAGARDEEP,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,499.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 24.85, 'quantity': 499}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",25023.0,6.19,4281.41,1113.165924,1.79,2.79,53.3,18.19,0.0,21.5,3.5,0.0,25.0,25023.0,19846.0,79.31,,06-OCT-2023 EOD,SAGARDEEP,Sagardeep Alloys Limited,,['EQ'],[],['SM'],False,False,False,False,False,False,False,INE976T01013,False,SAGARDEEPEQN,EQ,SAGARDEEP,INE976T01013,Listed,25-Jan-2019,Aluminium Copper & Zinc Products,06-Oct-2023 16:00:00,24.54,88.69,NIFTY METAL,Main,Active,Normal Market,-,No,Equity,No,,,10,17057400,-,-,25.1,1.0,4.149377593360995,24.1,24.15,24.85,24.72,19.3,28.9,20,24.1,24.05,25.5,25.1,17.85,28-Mar-2023,33.75,09-Dec-2022,25.1,,False,Industrials,Capital Goods,Industrial Products,Aluminium Copper & Zinc Products,"[{'price': 23.9, 'buyQty': 11, 'sellQty': 0}, {'price': 23.95, 'buyQty': 10, 'sellQty': 0}, {'price': 24, 'buyQty': 10, 'sellQty': 0}, {'price': 24.05, 'buyQty': 10, 'sellQty': 0}, {'price': 24.15, 'buyQty': 0, 'sellQty': 5, 'iep': True}, {'price': 24.2, 'buyQty': 0, 'sellQty': 5}, {'price': 24.25, 'buyQty': 0, 'sellQty': 10}, {'price': 24.3, 'buyQty': 0, 'sellQty': 10}]",1,0,24.15,1.0,24.15,1.0,06-Oct-2023 09:07:05,10518.0,10227.0,1.0,0.0
SAGCEM,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,44.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 238.75, 'quantity': 44}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",145949.0,348.98,312979.22,65725.6369741,0.15,2.35,44.9,15.12,0.0,15.12,3.5,0.0,18.62,145949.0,57628.0,39.49,,06-OCT-2023 EOD,SAGCEM,Sagar Cements Limited,CEMENT AND CEMENT PRODUCTS,['EQ'],[],['BE'],False,False,False,False,False,False,False,INE229C01021,False,SAGCEMEQN,EQ,SAGCEM,INE229C01021,Listed,29-Jan-2007,Cement & Cement Products,06-Oct-2023 16:00:00,14.38,219.54,NIFTY COMMODITIES                                 ,Main,Active,Normal Market,-,No,Equity,No,,,2,130707548,-,-,239.45,2.4499999999999886,1.0337552742615983,237.0,237.0,238.75,239.11,189.6,284.4,20,237.0,235.05,243.0,239.45,180.0,28-Mar-2023,267.95,14-Dec-2022,239.45,,False,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,"[{'price': 233.2, 'buyQty': 0, 'sellQty': 70}, {'price': 236.1, 'buyQty': 200, 'sellQty': 0}, {'price': 236.55, 'buyQty': 0, 'sellQty': 5}, {'price': 236.6, 'buyQty': 100, 'sellQty': 0}, {'price': 237, 'buyQty': 55, 'sellQty': 0, 'iep': True}, {'price': 238.7, 'buyQty': 0, 'sellQty': 100}, {'price': 238.9, 'buyQty': 0, 'sellQty': 100}, {'price': 241.75, 'buyQty': 10, 'sellQty': 0}]",31,0,237.0,75.0,237.0,75.0,06-Oct-2023 09:07:07,5194.0,35898.0,31.0,0.0
SAH,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",171.0,0.0,"[{'price': 96.95, 'quantity': 171}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",51848.0,50.34,25151.1,10060.44,0.28,1.69,32.29,10.68,0.0,10.68,3.5,0.0,14.18,51848.0,12006.0,23.16,,06-OCT-2023 EOD,SAH,Sah Polymers Limited,,['EQ'],[],[],False,False,False,False,False,False,False,INE035801013,False,SAHEQN,EQ,SAH,INE035801013,Listed,12-Jan-2023,Packaging,06-Oct-2023 16:00:00,,,,Main,Active,Normal Market,-,No,Equity,No,,,10,25796000,-,-,97.5,1.4500000000000028,1.5096304008329025,96.05,97.0,96.95,97.09,76.85,115.25,20,96.05,96.45,98.4,97.5,67.25,29-Mar-2023,120.9,01-Sep-2023,97.5,,False,Industrials,Capital Goods,Industrial Products,Packaging,"[{'price': 95.5, 'buyQty': 1, 'sellQty': 0}, {'price': 96, 'buyQty': 301, 'sellQty': 0}, {'price': 96.05, 'buyQty': 24, 'sellQty': 0}, {'price': 97, 'buyQty': 84, 'sellQty': 365, 'iep': True}, {'price': 97.5, 'buyQty': 0, 'sellQty': 39}, {'price': 97.55, 'buyQty': 0, 'sellQty': 500}, {'price': 97.95, 'buyQty': 0, 'sellQty': 62}]",50,0,97.0,134.0,97.0,134.0,06-Oct-2023 09:07:07,4848.0,9822.0,50.0,0.0
SAHYADRI,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",35.0,0.0,"[{'price': 425.7, 'quantity': 35}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",5117.0,21.97,46237.17,12946.407936,0.46,1.73,33.05,10.93,0.0,10.93,3.5,0.0,14.43,5117.0,3632.0,70.98,,06-OCT-2023 EOD,SAHYADRI,Sahyadri Industries Limited,,['EQ'],[],[],False,False,False,False,False,False,False,INE280H01015,False,SAHYADRIEQN,EQ,SAHYADRI,INE280H01015,Listed,06-Apr-2023,Other Construction Materials,06-Oct-2023 16:00:00,,,,Main,Active,Normal Market,-,No,Equity,No,,,10,10946300,-,-,422.4,-8.450000000000045,-1.961239410467691,430.85,435.15,425.7,429.36,344.7,517.0,20,430.85,422.4,439.7,422.4,322.25,29-May-2023,484.1,11-Sep-2023,422.4,,False,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials,"[{'price': 0, 'buyQty': 0, 'sellQty': 0, 'iep': True}, {'price': 422, 'buyQty': 1, 'sellQty': 0}, {'price': 425, 'buyQty': 10, 'sellQty': 0}, {'price': 426, 'buyQty': 37, 'sellQty': 0}, {'price': 429, 'buyQty': 50, 'sellQty': 0}, {'price': 430.85, 'buyQty': 17, 'sellQty': 0}, {'price': 438, 'buyQty': 0, 'sellQty': 49}, {'price': 438.6, 'buyQty': 0, 'sellQty': 2}, {'price': 439.45, 'buyQty': 0, 'sellQty': 14}, {'price': 440, 'buyQty': 0, 'sellQty': 1}, {'price': 444.4, 'buyQty': 0, 'sellQty': 40}]",0,0,0.0,0.0,429.3,0.0,06-Oct-2023 09:07:07,465.0,7473.0,0.0,0.0
SAIL,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",509.0,0.0,"[{'price': 88.85, 'quantity': 509}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",12869247.0,11488.38,3669971.72,1284490.1017468,0.04,2.15,41.08,13.79,0.0,13.79,3.5,0.0,17.29,12869247.0,4228286.0,32.86,,06-OCT-2023 EOD,SAIL,Steel Authority of India Limited,STEEL AND STEEL PRODUCTS,['EQ'],[],[],True,False,True,False,False,False,False,INE114A01011,False,SAILEQN,EQ,SAIL,INE114A01011,Listed,06-Jul-1995,Iron & Steel,06-Oct-2023 16:00:00,24.54,11.19,NIFTY METAL                                       ,Main,Active,Normal Market,-,Yes,Equity,Yes,,,10,4130525289,M. B. Balakrishnan,Non-compliant,88.85,0.1999999999999886,0.2256063169768624,88.65,89.6,88.85,89.27,79.8,97.5,No Band,88.65,88.7,90.3,88.85,73.75,26-Dec-2022,103.65,04-Sep-2023,88.85,,False,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,"[{'price': 79.8, 'buyQty': 0, 'sellQty': 1005}, {'price': 79.85, 'buyQty': 0, 'sellQty': 5642}, {'price': 84.9, 'buyQty': 0, 'sellQty': 3000}, {'price': 86.9, 'buyQty': 0, 'sellQty': 51}, {'price': 89.6, 'buyQty': 0, 'sellQty': 0, 'iep': True}, {'price': 93, 'buyQty': 300, 'sellQty': 0}, {'price': 93.5, 'buyQty': 1, 'sellQty': 0}, {'price': 95, 'buyQty': 6, 'sellQty': 0}, {'price': 97.5, 'buyQty': 1001, 'sellQty': 0}]",25809,3171,89.6,80943.0,89.6,82900.0,06-Oct-2023 09:07:10,848281.0,798430.0,25809.0,3171.0
SAKAR,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,261.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 347.5, 'quantity': 261}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",41995.0,146.57,74649.96,24634.486904,0.34,3.48,66.49,23.2,0.0,23.2,3.5,0.0,26.7,41995.0,21132.0,50.32,,06-OCT-2023 EOD,SAKAR,Sakar Healthcare Limited,,['EQ'],[],['SM'],False,False,False,False,False,False,False,INE732S01012,False,SAKAREQN,EQ,SAKAR,INE732S01012,Listed,11-Apr-2019,Pharmaceuticals,06-Oct-2023 16:00:00,,,,Main,Active,Normal Market,-,No,Equity,No,,,10,21349910,-,-,349.65,-5.0,-1.4098406880022558,354.65,354.2,347.5,349.01,283.75,425.55,20,354.65,343.35,355.0,349.65,185.55,23-Dec-2022,398.9,23-Aug-2023,349.65,,False,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,"[{'price': 351.4, 'buyQty': 230, 'sellQty': 0}, {'price': 354.2, 'buyQty': 230, 'sellQty': 0, 'iep': True}, {'price': 355, 'buyQty': 27, 'sellQty': 25}, {'price': 356.8, 'buyQty': 0, 'sellQty': 141}, {'price': 357.95, 'buyQty': 0, 'sellQty': 40}, {'price': 358, 'buyQty': 50, 'sellQty': 0}, {'price': 358.75, 'buyQty': 0, 'sellQty': 30}]",2,88,354.2,88.0,354.2,88.0,06-Oct-2023 09:07:06,1243.0,7124.0,2.0,88.0
SAKHTISUG,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,956.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 32.25, 'quantity': 956}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",651339.0,209.54,38388.24,13052.0011335,0.26,3.56,68.01,23.81,0.0,23.81,3.5,0.0,27.31,651339.0,251568.0,38.62,,06-OCT-2023 EOD,SAKHTISUG,Sakthi Sugars Limited,SUGAR,['EQ'],[],['O9'],False,False,False,False,False,False,False,,False,SAKHTISUGEQN,EQ,SAKHTISUG,INE623A01011,Listed,06-Sep-1995,Sugar,06-Oct-2023 16:00:00,42.62,0.91,NIFTY FMCG                                        ,Main,Active,Normal Market,-,No,Equity,No,,,10,118849036,-,-,32.3,0.2999999999999971,0.9374999999999912,32.0,32.25,32.25,32.17,25.6,38.4,20,32.0,31.9,32.6,32.3,18.25,28-Mar-2023,36.5,15-Sep-2023,32.3,,False,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,"[{'price': 32, 'buyQty': 0, 'sellQty': 1}, {'price': 32.25, 'buyQty': 2000, 'sellQty': 3862, 'iep': True}, {'price': 32.3, 'buyQty': 115, 'sellQty': 4290}, {'price': 32.35, 'buyQty': 170, 'sellQty': 429}, {'price': 32.65, 'buyQty': 10, 'sellQty': 0}]",683,0,32.25,2978.0,32.25,2978.0,06-Oct-2023 09:07:10,74839.0,155000.0,683.0,0.0
SAKSOFT,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",86.0,0.0,"[{'price': 341.65, 'quantity': 86}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",163845.0,558.3,361815.54,97690.19661,0.68,3.18,60.75,21.02,0.0,21.02,3.5,75.48,100.0,163845.0,112008.0,68.36,,06-OCT-2023 EOD,SAKSOFT,Saksoft Limited,COMPUTERS - SOFTWARE,['EQ'],[],[],False,False,False,False,False,False,False,INE667G01023,False,SAKSOFTEQN,EQ,SAKSOFT,INE667G01023,Listed,09-May-2005,Computers - Software & Consulting,06-Oct-2023 16:00:00,27.21,127.9,NIFTY IT                                          ,Main,Active,Normal Market,-,No,Equity,No,LTASM - I (13),Long Term Additional Surveillance Measure (LTASM) - Stage I,1,106011000,-,-,341.3,4.650000000000034,1.381256497846438,336.65,338.0,341.65,340.75,319.85,353.45,5,336.65,335.3,343.9,341.3,92.35,21-Oct-2022,377.0,18-Aug-2023,341.3,,False,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,"[{'price': 326.6, 'buyQty': 0, 'sellQty': 2}, {'price': 338, 'buyQty': 67, 'sellQty': 500, 'iep': True}, {'price': 338.4, 'buyQty': 0, 'sellQty': 100}, {'price': 338.7, 'buyQty': 0, 'sellQty': 100}, {'price': 339, 'buyQty': 100, 'sellQty': 0}, {'price': 340, 'buyQty': 10, 'sellQty': 0}, {'price': 343.4, 'buyQty': 16, 'sellQty': 0}]",248,50,338.0,441.0,338.0,441.0,06-Oct-2023 09:07:06,13023.0,15592.0,248.0,50.0
SAKUMA,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,3900.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 17.05, 'quantity': 3900}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",511583.0,85.13,39523.26,14623.607663399998,0.4,3.79,72.41,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,,-,SAKUMA,Sakuma Exports Limited,TRADING,['BE'],[],"['P1', 'W1']",False,False,False,False,False,False,False,INE190H13011,False,SAKUMABEN,BE,SAKUMA,INE190H01024,Listed,08-Mar-2006,Trading & Distributors,06-Oct-2023 16:00:00,23.45,16.73,NIFTY 500                                         ,Main,Active,Normal Market,-,No,Equity,No,ESM - I (34),Enhanced Surveillance Measure (ESM) - Stage I,1,234559430,-,-,16.85,-0.2999999999999971,-1.7492711370262224,17.15,17.25,17.05,16.64,16.3,18.0,5,17.15,16.3,17.25,16.85,9.25,03-Apr-2023,22.2,27-Sep-2023,16.85,,False,Services,Services,Commercial Services & Supplies,Trading & Distributors,"[{'price': 17.15, 'buyQty': 617, 'sellQty': 0}, {'price': 17.2, 'buyQty': 284, 'sellQty': 220}, {'price': 17.25, 'buyQty': 1100, 'sellQty': 0, 'iep': True}, {'price': 17.5, 'buyQty': 0, 'sellQty': 500}, {'price': 17.7, 'buyQty': 0, 'sellQty': 800}, {'price': 17.8, 'buyQty': 0, 'sellQty': 100}, {'price': 17.95, 'buyQty': 2, 'sellQty': 0}]",0,31,17.25,251.0,17.25,251.0,06-Oct-2023 09:07:07,21009.0,22777.0,0.0,31.0
SALASAR,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",5316.0,0.0,"[{'price': 50.6, 'quantity': 5316}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",771063.0,391.85,160536.13,59398.3699056,0.18,3.03,57.89,19.95,0.0,19.95,3.5,0.0,23.45,771063.0,422266.0,54.76,,06-OCT-2023 EOD,SALASAR,Salasar Techno Engineering Limited,,['EQ'],[],[],False,False,False,False,False,False,False,INE170V01027,False,SALASAREQN,EQ,SALASAR,INE170V01027,Listed,25-Jul-2017,Industrial Products,06-Oct-2023 16:00:00,19.48,40.28,NIFTY INFRASTRUCTURE                              ,Main,Active,Normal Market,-,No,Equity,No,,,1,315705280,-,-,50.85,-0.2999999999999971,-0.5865102639296133,51.15,51.2,50.6,50.82,40.95,61.35,20,51.15,49.95,51.9,50.85,27.7,04-Nov-2022,58.75,30-Aug-2023,50.85,,False,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,"[{'price': 51.15, 'buyQty': 0, 'sellQty': 95}, {'price': 51.2, 'buyQty': 300, 'sellQty': 5700, 'iep': True}, {'price': 51.25, 'buyQty': 149, 'sellQty': 0}, {'price': 51.3, 'buyQty': 15, 'sellQty': 0}, {'price': 51.45, 'buyQty': 0, 'sellQty': 3000}, {'price': 51.5, 'buyQty': 100, 'sellQty': 4118}]",12,77,51.2,576.0,51.2,576.0,06-Oct-2023 09:07:09,25266.0,201234.0,12.0,77.0
SALONA,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,0.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",3158.0,8.6,14429.5,4473.145248,1.11,3.25,62.09,21.5,0.0,21.5,3.5,0.0,25.0,3158.0,1782.0,56.43,,06-OCT-2023 EOD,SALONA,Salona Cotspin Limited,TEXTILE PRODUCTS,['EQ'],[],[],False,False,False,False,False,False,False,INE498E01010,False,SALONAEQN,EQ,SALONA,INE498E01010,Listed,16-Jun-2016,Other Textile Products,06-Oct-2023 16:00:00,23.45,8.04,NIFTY 500                                         ,Main,Active,Normal Market,-,No,Equity,No,,,10,5262400,-,-,274.2,5.699999999999989,2.1229050279329567,268.5,278.85,272.1,272.21,214.8,322.2,20,268.5,268.6,278.85,274.2,212.0,22-Mar-2023,323.25,07-Nov-2022,274.2,,False,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,"[{'price': 261, 'buyQty': 20, 'sellQty': 0}, {'price': 261.05, 'buyQty': 5, 'sellQty': 0}, {'price': 261.5, 'buyQty': 5, 'sellQty': 0}, {'price': 268.5, 'buyQty': 7, 'sellQty': 0}, {'price': 274, 'buyQty': 0, 'sellQty': 1}, {'price': 275, 'buyQty': 0, 'sellQty': 1}, {'price': 278.85, 'buyQty': 0, 'sellQty': 10, 'iep': True}, {'price': 279, 'buyQty': 0, 'sellQty': 50}]",7,0,278.85,7.0,278.85,7.0,06-Oct-2023 09:07:08,4974.0,1641.0,7.0,0.0
SALZERELEC,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",214.0,0.0,"[{'price': 394.9, 'quantity': 214}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",74266.0,292.91,65621.55,41997.7894333,0.13,3.08,58.84,20.28,0.0,20.28,3.5,0.0,23.78,74266.0,37902.0,51.04,,06-OCT-2023 EOD,SALZERELEC,Salzer Electronics Limited,ELECTRICAL EQUIPMENT,['EQ'],[],[],False,False,False,False,False,False,False,INE457F01013,False,SALZERELECEQN,EQ,SALZERELEC,INE457F01013,Listed,02-Dec-2015,Other Electrical Equipment,06-Oct-2023 16:00:00,23.45,17.92,NIFTY 500                                         ,Main,Active,Normal Market,-,No,Equity,No,,,10,16682737,-,-,393.35,-2.0,-0.5058808650562793,395.35,397.95,394.9,394.4,316.3,474.4,20,395.35,390.75,397.95,393.35,223.35,23-Dec-2022,419.0,23-Aug-2023,393.35,,False,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,"[{'price': 316.35, 'buyQty': 0, 'sellQty': 3}, {'price': 366.85, 'buyQty': 0, 'sellQty': 53}, {'price': 383.5, 'buyQty': 0, 'sellQty': 8}, {'price': 395, 'buyQty': 100, 'sellQty': 0}, {'price': 395.35, 'buyQty': 1, 'sellQty': 20}, {'price': 397.95, 'buyQty': 0, 'sellQty': 0, 'iep': True}, {'price': 398, 'buyQty': 5, 'sellQty': 0}, {'price': 403.5, 'buyQty': 241, 'sellQty': 0}]",56,1,397.95,302.0,397.95,302.0,06-Oct-2023 09:07:06,1822.0,19673.0,56.0,1.0
SANDESH,True,"[{'name': 'Session I'}, {'name': 'Session II'}]",0.0,0.0,"[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]","[{'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}, {'price': 0, 'quantity': 0}]",1079.0,11.24,79452.43,19068.5826064,0.46,2.64,50.44,17.18,0.0,17.18,3.5,0.0,20.68,1079.0,827.0,76.65,,06-OCT-2023 EOD,SANDESH,The Sandesh Limited,PRINTING AND PUBLISHING,['EQ'],[],[],False,False,False,False,False,False,False,INE583B01015,False,SANDESHEQN,EQ,SANDESH,INE583B01015,Listed,26-Nov-2002,Print Media,06-Oct-2023 16:00:00,0.0,7.67,NIFTY MEDIA                                       ,Main,Active,Normal Market,-,No,Equity,No,,,10,7569421,-,-,1049.65,16.200000000000045,1.5675649523440949,1033.45,1038.3,1038.6,1041.26,826.8,1240.1,20,1033.45,1030.95,1054.5,1049.65,744.0,11-Oct-2022,1322.0,30-Dec-2022,1049.65,,False,Consumer Discretionary,Media Entertainment & Publication,Media,Print Media,"[{'price': 1000, 'buyQty': 2, 'sellQty': 0}, {'price': 1000.05, 'buyQty': 1, 'sellQty': 0}, {'price': 1003, 'buyQty': 1, 'sellQty': 0}, {'price': 1005.8, 'buyQty': 8, 'sellQty': 0}, {'price': 1038.3, 'buyQty': 0, 'sellQty': 24, 'iep': True}, {'price': 1047.95, 'buyQty': 0, 'sellQty': 10}, {'price': 1048.45, 'buyQty': 0, 'sellQty': 11}, {'price': 1059.25, 'buyQty': 0, 'sellQty': 6}]",5,0,1038.3,5.0,1038.3,5.0,06-Oct-2023 09:07:10,163.0,284.0,5.0,0.0
